,price,rating,screen_size,brand,tv_size,tv_type,resolution,pixels,hd,is_smart,led_type,resolution_type,screen_pixels,has_wifi,has_ethernet,num_speakers,speaker_output,processor_core,processor_ram,processor_inbuilt_storage,is_ultra_slim,viewing_angle,num_hdmi_ports,num_usb_ports
147,12999,49,32.0,toshiba,32in, LED TV,1366x768pixels,missing,HD,1,LED,missing,1366x768,1.0,1.0,2,20.0,4.0,,,0.0,178.0,2.0,2.0
148,62990,70,55.0,sony,55in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,20.0,,,,0.0,178.0,3.0,2.0
149,56990,68,50.0,sony,50in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,20.0,,,,0.0,178.0,3.0,1.0
150,85990,71,65.0,samsung,65in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,20.0,,,,0.0,178.0,3.0,1.0
151,77890,67,50.0,sony,50in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,0.0,2,20.0,,,,,,4.0,2.0
152,34999,74,55.0,vu,55in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,,50.0,4.0,2,16,0.0,178.0,3.0,2.0
153,36990,71,58.0,tcl,58in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,24.0,,2,16,0.0,178.0,3.0,1.0
154,6999,47,24.0,thomson,24in, LED TV,1366x768pixels,missing,HD,1,LED,missing,1366x768,1.0,0.0,2,20.0,,0.5,4,0.0,178.0,2.0,2.0
155,149990,79,55.0,samsung,55in, OLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,missing,4K Resolution,3840x2160,1.0,1.0,,40.0,,,,,,4.0,2.0
156,267490,85,65.0,samsung,65in, OLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,missing,4K Resolution,3840x2160,1.0,1.0,,70.0,,,,,,4.0,3.0
157,99999,84,65.0,oneplus,65in, QLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,QLED,4K Resolution,3840x2160,1.0,1.0,7,70.0,,3,32,1.0,178.0,3.0,2.0
158,37999,73,55.0,oneplus,55in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,24.0,,2,8,0.0,178.0,3.0,2.0
159,46450,75,55.0,lloyd,55in, QLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,QLED,4K Resolution,3840x2160,1.0,1.0,2,24.0,,2,16,0.0,178.0,3.0,2.0
160,26999,74,43.0,acer,43in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,60.0,,2,16,0.0,178.0,3.0,2.0
161,149877,83,55.0,sony,55in, OLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,missing,4K Resolution,3840x2160,1.0,1.0,5,50.0,,,16,0.0,178.0,4.0,2.0
162,39000,59,43.0,sony,43in, LED TV,Full HD, 1920x1080pixels,Full HD,1,LED,missing,1920x1080,1.0,1.0,2,20.0,,,16,0.0,178.0,3.0,2.0
163,68990,74,65.0,lg,65in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,20.0,,1.5,8,0.0,178.0,3.0,2.0
164,15990,44,32.0,panasonic,32in, LED TV,1366x768pixels,missing,HD,1,LED,missing,1366x768,1.0,1.0,2,20.0,,,,0.0,178.0,2.0,2.0
165,8999,47,32.0,infinix,32in, LED TV,1366x768pixels,missing,HD,1,LED,missing,1366x768,1.0,1.0,2,20.0,4.0,,4,0.0,178.0,3.0,2.0
166,28990,63,43.0,lg,43in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,0.0,2,20.0,,1.5,8,0.0,178.0,3.0,1.0
167,32999,72,50.0,oneplus,50in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,24.0,,2,8,0.0,178.0,3.0,2.0
168,9999,48,32.0,thomson,32in, LED TV,1366x768pixels,missing,HD,1,LED,missing,1366x768,1.0,1.0,2,30.0,4.0,0.5,4,0.0,178.0,3.0,2.0
169,74690,74,55.0,sony,55in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,20.0,,,16,0.0,178.0,4.0,2.0
170,48900,64,43.0,sony,43in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,20.0,,,,0.0,178.0,3.0,2.0
171,14990,48,32.0,haier,32in, LED TV,1366x768pixels,missing,missing,1,LED,missing,1366x768,1.0,1.0,2,20.0,,,,0.0,178.0,3.0,2.0
172,319990,83,85.0,samsung,85in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,20.0,,,,0.0,178.0,3.0,2.0
173,22999,54,43.0,xiaomi,43in, LED TV,Full HD, 1920x1080pixels,Full HD,1,LED,missing,1920x1080,1.0,1.0,2,24.0,4.0,1.5,8,0.0,178.0,2.0,2.0
174,44899,71,55.0,haier,55in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,,20.0,,,,0.0,178.0,4.0,2.0
175,79990,80,55.0,samsung,55in, QLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,QLED,4K Resolution,3840x2160,1.0,1.0,,60.0,,,,0.0,178.0,4.0,2.0
176,15990,49,32.0,haier,32in, LED TV,1366x768pixels,missing,missing,1,LED,missing,1366x768,1.0,1.0,2,20.0,,,,0.0,178.0,3.0,2.0
177,20990,46,32.0,samsung,32in, LED TV,1366x768pixels,missing,HD,1,LED,missing,1366x768,1.0,0.0,2,20.0,,,,0.0,178.0,2.0,1.0
178,18490,46,32.0,samsung,32in, LED TV,1366x768pixels,missing,HD,1,LED,missing,1366x768,1.0,0.0,2,20.0,,,,0.0,178.0,2.0,1.0
179,9499,52,32.0,sansui,32in, LED TV,1366x768pixels,missing,HD,1,LED,missing,1366x768,1.0,1.0,2,20.0,,1,8,0.0,178.0,2.0,2.0
180,24990,51,43.0,samsung,43in, LED TV,Full HD, 1920x1080pixels,Full HD,1,LED,missing,1920x1080,1.0,0.0,2,20.0,,,,0.0,178.0,2.0,1.0
181,16490,44,32.0,samsung,32in, LED TV,1366x768pixels,missing,HD,1,LED,missing,1366x768,1.0,0.0,2,20.0,,,,0.0,178.0,2.0,1.0
182,33999,73,55.0,xiaomi,55in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,30.0,,2,16,0.0,178.0,3.0,2.0
183,10990,50,32.0,realme,32in, LED TV,1366x768pixels,missing,HD,1,LED,missing,1366x768,1.0,1.0,4,24.0,,1,8,0.0,178.0,3.0,2.0
184,25999,69,43.0,vu,43in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,0.0,4,40.0,,1.5,8,0.0,178.0,3.0,2.0
185,80990,73,75.0,xiaomi,75in, QLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,QLED,4K Resolution,3840x2160,1.0,1.0,4,,,3,32,0.0,178.0,3.0,2.0
186,17617,52,32.0,lg,32in, LED TV,1366x768pixels,missing,HD,1,LED,missing,1366x768,1.0,1.0,2,20.0,4.0,1,4,0.0,178.0,2.0,1.0
187,5999900,98,98.0,samsung,98in, QLED TV,8K Resolution, 7680x4320pixels,Ultra HD,1,QLED,8K Resolution,7680x4320,1.0,1.0,4,40.0,,,,1.0,178.0,4.0,3.0
188,7999,44,32.0,iffalcon,32in, LED TV,1366x768pixels,missing,HD,1,missing,missing,1366x768,1.0,1.0,2,16.0,,1,8,0.0,178.0,2.0,1.0
189,42990,70,55.0,haier,55in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,20.0,,2,32,,,4.0,2.0
190,46990,66,55.0,panasonic,55in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,20.0,,,,,,3.0,2.0
191,34390,63,43.0,panasonic,43in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,20.0,,,,,,3.0,2.0
192,199990,81,85.0,tcl,85in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,15.0,,2,16,0.0,178.0,3.0,2.0
193,39999,74,55.0,acer,55in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,76.0,,2,16,0.0,178.0,3.0,2.0
194,7190,32,32.0,croma,32in, LED TV,1366x768pixels,missing,HD,1,LED,missing,1366x768,0.0,1.0,2,20.0,,,,,,2.0,2.0
195,645999,80,83.0,samsung,83in, OLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,missing,4K Resolution,3840x2160,1.0,1.0,2,40.0,,,,,,4.0,3.0
196,510999,80,77.0,samsung,77in, OLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,missing,4K Resolution,3840x2160,1.0,1.0,2,40.0,,,,,,4.0,3.0
197,599999,80,83.0,samsung,83in, OLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,missing,4K Resolution,3840x2160,1.0,1.0,2,40.0,,,,,,4.0,3.0
198,12499,52,32.0,motorola,32in, LED TV,1366x768pixels,missing,HD,1,LED,missing,1366x768,1.0,1.0,2,20.0,4.0,1.5,8,0.0,178.0,3.0,2.0
199,599999,83,98.0,vu,98in, QLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,QLED,4K Resolution,3840x2160,1.0,1.0,,204.0,,3,,1.0,,4.0,2.0
200,48900,64,43.0,sony,43in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,20.0,,,,0.0,178.0,3.0,2.0
201,62890,68,55.0,sony,55in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,0.0,2,20.0,,,16,0.0,178.0,3.0,2.0
202,14990,48,32.0,haier,32in, LED TV,1366x768pixels,missing,missing,1,LED,missing,1366x768,1.0,1.0,2,20.0,,,,0.0,178.0,3.0,2.0
203,319990,83,85.0,samsung,85in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,20.0,,,,0.0,178.0,3.0,2.0
204,44899,71,55.0,haier,55in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,,20.0,,,,0.0,178.0,4.0,2.0
205,15990,49,32.0,haier,32in, LED TV,1366x768pixels,missing,missing,1,LED,missing,1366x768,1.0,1.0,2,20.0,,,,0.0,178.0,3.0,2.0
206,19999,55,43.0,xiaomi,43in, LED TV,Full HD, 1920x1080pixels,Full HD,1,LED,missing,1920x1080,1.0,1.0,2,20.0,,1,8,0.0,178.0,2.0,2.0
207,20999,70,43.0,thomson,43in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,40.0,,2,8,0.0,178.0,3.0,2.0
208,30999,72,43.0,xiaomi,43in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,30.0,4.0,2,16,0.0,178.0,3.0,2.0
209,20990,46,32.0,samsung,32in, LED TV,1366x768pixels,missing,HD,1,LED,missing,1366x768,1.0,0.0,2,20.0,,,,0.0,178.0,2.0,1.0
210,46999,69,55.0,itel,55in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,0.0,2,20.0,,2,8,0.0,178.0,3.0,2.0
211,18490,46,32.0,samsung,32in, LED TV,1366x768pixels,missing,HD,1,LED,missing,1366x768,1.0,0.0,2,20.0,,,,0.0,178.0,2.0,1.0
212,9499,52,32.0,sansui,32in, LED TV,1366x768pixels,missing,HD,1,LED,missing,1366x768,1.0,1.0,2,20.0,,1,8,0.0,178.0,2.0,2.0
213,13490,44,32.0,lg,32in, LED TV,1366x768pixels,missing,HD,1,LED,missing,1366x768,1.0,1.0,2,10.0,,,,0.0,178.0,2.0,1.0
214,14999,46,32.0,oneplus,32in, LED TV,1366x768pixels,missing,HD,1,LED,missing,1366x768,1.0,1.0,2,20.0,,,,0.0,178.0,2.0,2.0
215,16490,44,32.0,samsung,32in, LED TV,1366x768pixels,missing,HD,1,LED,missing,1366x768,1.0,0.0,2,20.0,,,,0.0,178.0,2.0,1.0
216,33999,73,55.0,xiaomi,55in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,30.0,,2,16,0.0,178.0,3.0,2.0
217,11990,50,32.0,realme,32in, LED TV,1366x768pixels,missing,HD,1,LED,missing,1366x768,1.0,1.0,4,24.0,,1,8,0.0,178.0,3.0,2.0
218,80990,73,75.0,xiaomi,75in, QLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,QLED,4K Resolution,3840x2160,1.0,1.0,4,,,3,32,0.0,178.0,3.0,2.0
219,17629,52,32.0,lg,32in, LED TV,1366x768pixels,missing,HD,1,LED,missing,1366x768,1.0,1.0,2,20.0,4.0,1,4,0.0,178.0,2.0,1.0
220,9990,44,31.5,bush,31.5in, LED TV,1366x768pixels,missing,HD,1,LED,missing,1366x768,1.0,1.0,2,20.0,,,,0.0,178.0,2.0,2.0
221,5999900,98,98.0,samsung,98in, QLED TV,8K Resolution, 7680x4320pixels,Ultra HD,1,QLED,8K Resolution,7680x4320,1.0,1.0,4,40.0,,,,1.0,178.0,4.0,3.0
222,7999,44,32.0,iffalcon,32in, LED TV,1366x768pixels,missing,HD,1,missing,missing,1366x768,1.0,1.0,2,16.0,,1,8,0.0,178.0,2.0,1.0
223,46990,66,55.0,panasonic,55in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,20.0,,,,,,3.0,2.0
224,34490,63,43.0,panasonic,43in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,20.0,,,,,,3.0,2.0
225,33990,66,55.0,nu,55in, QLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,QLED,4K Resolution,3840x2160,1.0,1.0,2,30.0,4.0,,,,,3.0,2.0
226,645999,80,83.0,samsung,83in, OLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,missing,4K Resolution,3840x2160,1.0,1.0,2,40.0,,,,,,4.0,3.0
227,510999,80,77.0,samsung,77in, OLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,missing,4K Resolution,3840x2160,1.0,1.0,2,40.0,,,,,,4.0,3.0
228,599999,80,83.0,samsung,83in, OLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,missing,4K Resolution,3840x2160,1.0,1.0,2,40.0,,,,,,4.0,3.0
229,449999,79,77.0,samsung,77in, OLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,missing,4K Resolution,3840x2160,1.0,1.0,2,40.0,,,,,,4.0,3.0
230,39999,74,55.0,acer,55in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,76.0,,2,16,0.0,178.0,3.0,2.0
231,7190,32,32.0,croma,32in, LED TV,1366x768pixels,missing,HD,1,LED,missing,1366x768,0.0,1.0,2,20.0,,,,,,2.0,2.0
232,13999,49,32.0,redmi,32in, LED TV,1366x768pixels,missing,HD,1,LED,missing,1366x768,1.0,1.0,2,20.0,,1,8,0.0,179.0,2.0,2.0
233,275490,78,75.0,sony,75in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,30.0,,,,,,4.0,2.0
234,12499,52,32.0,motorola,32in, LED TV,1366x768pixels,missing,HD,1,LED,missing,1366x768,1.0,1.0,2,20.0,4.0,1.5,8,0.0,178.0,3.0,2.0
235,599999,83,98.0,vu,98in, QLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,QLED,4K Resolution,3840x2160,1.0,1.0,,204.0,,3,,1.0,,4.0,2.0
236,136990,70,75.0,samsung,75in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,0.0,2,20.0,,,,,,3.0,1.0
237,61999,72,65.0,xiaomi,65in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,30.0,,2,8,0.0,178.0,3.0,2.0
238,28999,69,43.0,xiaomi,43in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,30.0,,2,8,0.0,178.0,3.0,2.0
239,52990,72,50.0,lg,50in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,20.0,,,,1.0,178.0,3.0,2.0
240,22899,62,65.0,redmi,65in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,20.0,,1.5,8,,,2.0,2.0
241,33990,48,43.0,panasonic,43in, LED TV,Full HD, 1920x1080pixels,Full HD,1,LED,missing,1920x1080,1.0,1.0,2,20.0,,,,,,2.0,2.0
242,21499,54,40.0,xiaomi,40in, LED TV,Full HD, 1920x1080pixels,Full HD,1,LED,missing,1920x1080,1.0,1.0,2,20.0,4.0,1.5,8,0.0,178.0,2.0,2.0
243,23999,54,43.0,xiaomi,43in, LED TV,Full HD, 1920x1080pixels,Full HD,1,LED,missing,1920x1080,1.0,1.0,2,20.0,4.0,1.5,8,0.0,178.0,2.0,2.0
244,7299,46,32.0,gangnam,32in, LED TV,1366x768pixels,missing,HD,1,LED,missing,1366x768,1.0,1.0,2,24.0,4.0,1,8,,,2.0,2.0
245,8098,47,32.0,marq,32in, LED TV,Full HD, 1920x1080pixels,missing,1,LED,missing,1920x1080,1.0,0.0,2,24.0,4.0,,,0.0,178.0,2.0,2.0
246,50999,65,65.0,onida,65in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,24.0,,,,,,3.0,2.0
247,32999,64,54.72,onida,54.72in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,24.0,,,,,,3.0,2.0
248,59990,74,65.0,haier,65in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,30.0,,2,32,,,4.0,2.0
249,31999,66,50.0,vw,50in, QLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,QLED,4K Resolution,3840x2160,1.0,1.0,2,30.0,,1.5,8,,,3.0,2.0
250,9999,45,32.0,infinix,32in, QLED TV,1366x768pixels,missing,HD,1,QLED,missing,1366x768,1.0,1.0,2,20.0,4.0,,,,,3.0,2.0
251,61999,76,65.0,hisense,65in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,QLED,4K Resolution,3840x2160,1.0,1.0,3,60.0,,,,0.0,178.0,3.0,2.0
252,26499,70,65.0,xiaomi,65in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,20.0,,1.5,8,0.0,178.0,2.0,2.0
253,34199,71,75.0,xiaomi,75in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,20.0,,1.5,8,0.0,178.0,2.0,2.0
254,37990,71,50.0,hisense,50in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,24.0,4.0,2,16,,,3.0,2.0
255,1999999,86,98.0,sony,98in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,4,40.0,,,32,1.0,178.0,4.0,2.0
256,11999,41,32.0,infinix,32in, QLED TV,1366x768pixels,missing,HD,1,QLED,missing,1366x768,1.0,1.0,2,20.0,,,,,,2.0,1.0
257,43999,72,55.0,hisense,55in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,24.0,4.0,2,16,,,3.0,2.0
258,7499,45,32.0,alt,32in, LED TV,1366x768pixels,missing,HD,1,LED,missing,1366x768,1.0,1.0,2,20.0,,,,0.0,178.0,2.0,1.0
259,16999,59,42.0,kodak,42in, LED TV,Full HD, 1080x1920pixels,Full HD,1,LED,missing,1080x1920,1.0,1.0,2,30.0,,2,16,0.0,178.0,3.0,2.0
260,11999,47,32.0,motorola,32in, LED TV,1366x768pixels,missing,HD,1,LED,missing,1366x768,1.0,1.0,2,20.0,,1,,0.0,178.0,2.0,2.0
261,30999,68,55.0,motorola,55in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,0.0,2,20.0,,2,,0.0,178.0,3.0,2.0
262,22999,67,43.0,motorola,43in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,20.0,,2,,0.0,178.0,3.0,2.0
263,165990,78,75.0,samsung,75in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,20.0,,,,0.0,178.0,3.0,2.0
264,56990,67,43.0,samsung,43in, QLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,QLED,4K Resolution,3840x2160,1.0,1.0,2,20.0,,,,,,3.0,2.0
265,84999,75,55.0,tcl,55in, QLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,QLED,4K Resolution,3840x2160,1.0,1.0,2,50.0,4.0,3,,1.0,,4.0,1.0
266,63990,68,50.0,samsung,50in, QLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,QLED,4K Resolution,3840x2160,1.0,1.0,2,20.0,,,,,,3.0,2.0
267,1999990,88,97.0,lg,97in, OLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,missing,4K Resolution,3840x2160,1.0,1.0,2,60.0,,,,,,4.0,3.0
268,33999,52,55.0,itel,55in,missing,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,0.0,2,24.0,,,,,,2.0,2.0
269,10999,48,32.0,iffalcon,32in, LED TV,1366x768pixels,missing,HD,1,LED,missing,1366x768,1.0,1.0,2,16.0,4.0,1,8,0.0,178.0,2.0,1.0
270,79999,80,65.0,acer,65in, QLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,QLED,4K Resolution,3840x2160,1.0,1.0,2,30.0,4.0,2,16,1.0,178.0,3.0,2.0
271,59999,78,55.0,acer,55in, QLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,QLED,4K Resolution,3840x2160,1.0,1.0,2,30.0,4.0,2,16,1.0,178.0,3.0,2.0
272,21999,54,40.0,oneplus,40in, LED TV,Full HD, 1920x1080pixels,Full HD,1,LED,missing,1920x1080,1.0,1.0,2,20.0,,1,8,0.0,178.0,2.0,2.0
273,34999,74,55.0,vu,55in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,,50.0,4.0,2,16,0.0,178.0,3.0,2.0
274,310999,73,98.0,tcl,98in, QD-LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,0.0,5,60.0,,4,64,,,4.0,4.0
275,599999,82,77.0,sony,77in, OLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,missing,4K Resolution,3840x2160,1.0,1.0,,,,,,,,4.0,2.0
276,299999,81,98.0,sony,98in, OLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,missing,4K Resolution,3840x2160,1.0,1.0,,,,,,,,2.0,2.0
277,6999,47,24.0,thomson,24in, LED TV,1366x768pixels,missing,HD,1,LED,missing,1366x768,1.0,0.0,2,20.0,,0.5,4,0.0,178.0,2.0,2.0
278,199990,82,65.0,samsung,65in, OLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,missing,4K Resolution,3840x2160,1.0,1.0,2,40.0,,,,,,4.0,2.0
279,252490,85,65.0,samsung,65in, OLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,missing,4K Resolution,3840x2160,1.0,1.0,,70.0,,,,,,4.0,3.0
280,184990,83,55.0,samsung,55in, OLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,missing,4K Resolution,3840x2160,1.0,1.0,,70.0,,,,,,4.0,3.0
281,7999,46,32.0,vw,32in, LED TV,1366x768pixels,missing,HD,1,LED,missing,1366x768,1.0,1.0,2,20.0,4.0,,,0.0,178.0,2.0,2.0
282,10999,44,32.0,aiwa,32in, LED TV,1366x768pixels,missing,HD,1,LED,missing,1366x768,1.0,0.0,2,24.0,,,,,,2.0,2.0
283,11990,51,32.0,tcl,32in, LED TV,1366x768pixels,missing,HD,1,LED,missing,1366x768,1.0,1.0,2,24.0,,1,,0.0,178.0,2.0,1.0
284,37499,74,55.0,sansui,55in, QLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,QLED,4K Resolution,3840x2160,1.0,1.0,2,20.0,,2,16,0.0,178.0,3.0,2.0
285,27400,49,43.0,haier,43in, LED TV,Full HD, 1920x1080pixels,Full HD,1,LED,missing,1920x1080,1.0,0.0,2,20.0,,,,,,3.0,2.0
286,14999,55,43.0,vw,43in, LED TV,Full HD, 1920x1080pixels,Full HD,1,LED,missing,1920x1080,1.0,1.0,2,20.0,,1,8,0.0,178.0,3.0,2.0
287,18990,71,55.0,letv,55in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,20.0,,3,32,0.0,178.0,2.0,2.0
288,11900,52,32.0,intex,32in, LED TV,1366x768pixels,missing,HD,1,LED,missing,1366x768,1.0,1.0,2,20.0,,1,8,0.0,178.0,2.0,2.0
289,5590,35,24.0,croma,24in, LED TV,missing,1366x768pixels,HD,1,LED,missing,1366x768,,,2,16.0,,,,0.0,178.0,2.0,2.0
290,41999,74,50.0,xiaomi,50in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,40.0,,2,16,0.0,178.0,3.0,2.0
291,164490,84,65.0,samsung,65in, OLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,missing,4K Resolution,3840x2160,1.0,1.0,2,60.0,,,,0.0,178.0,4.0,2.0
292,31990,71,43.0,lloyd,43in, QLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,QLED,4K Resolution,3840x2160,1.0,1.0,2,20.0,,2,16,0.0,178.0,3.0,2.0
293,15999,71,50.0,letv,50in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,16.0,,2,16,0.0,178.0,2.0,2.0
294,37999,71,55.0,iffalcon,55in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,19.0,4.0,2,16,0.0,178.0,3.0,1.0
